loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbeccen,ra_str,ra,dec_str,dec,st_dist,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,pl_mnum,st_lum
846,HD 7924,HD 7924 d,3,24.45100000,0.210000,01h21m59.12s,20.496313,+76d42m37.0s,76.710281,17.00,5131.00,0.65,0.78,,,2015,0,
847,HD 79498,HD 79498 b,1,1807.00000000,0.575000,09h15m09.40s,138.789169,+23d22m32.0s,23.375549,49.02,5748.00,1.08,1.05,,,2011,0,0.030
848,HD 80606,HD 80606 b,1,111.43670000,0.930000,09h22m37.57s,140.656540,+50d36m13.4s,50.603722,66.60,5561.00,1.15,1.04,1392.09540,11.994,2001,0,
849,HD 81040,HD 81040 b,1,1001.70001000,0.530000,09h23m47.09s,140.946198,+20d21m52.0s,20.364454,34.47,5755.00,1.05,0.91,,,2005,0,
850,HD 81688,HD 81688 b,1,184.02000000,0.000000,09h28m39.99s,142.166626,+45d36m05.3s,45.601482,85.92,4753.00,2.10,13.00,,,2007,0,1.857
851,HD 82886,HD 82886 b,1,705.00000000,0.070000,09h35m45.18s,143.938263,+34d46m50.7s,34.780743,127.52,4953.00,2.53,5.26,,,2011,0,
852,HD 82943,HD 82943 b,2,441.47000000,0.162000,09h34m50.73s,143.711395,-12d07m46.4s,-12.129546,27.61,6016.00,1.20,,534.25000,,2003,0,
853,HD 82943,HD 82943 c,2,220.07800000,0.366300,09h34m50.73s,143.711395,-12d07m46.4s,-12.129546,27.61,6016.00,1.20,,622.60300,,2003,0,
854,HD 8326,HD 8326 b,1,158.99100000,0.200000,01h22m07.61s,20.531721,-26d53m35.2s,-26.893103,30.71,4914.00,0.80,,,,2019,0,
855,HD 83443,HD 83443 b,1,2.98570000,0.010000,09h37m11.83s,144.299286,-43d16m19.9s,-43.272205,40.95,5442.00,0.79,0.94,,,2002,0,
856,HD 8535,HD 8535 b,1,1313.00000000,0.150000,01h23m37.24s,20.905149,-41d16m11.3s,-41.269802,52.50,6136.00,1.13,1.19,,,2010,0,
857,HD 85390,HD 85390 b,1,799.52000000,0.500000,09h50m02.50s,147.510406,-49d47m25.0s,-49.790268,33.56,5186.00,0.76,,,,2009,0,
858,HD 85512,HD 85512 b,1,58.43000000,0.110000,09h51m07.05s,147.779388,-43d30m10.0s,-43.502789,11.28,4300.00,0.43,0.71,,,2011,0,
859,HD 8574,HD 8574 b,1,227.00000000,0.300000,01h25m12.52s,21.302153,+28d34m00.1s,28.566692,44.88,6064.00,1.34,1.38,,,2002,0,
860,HD 86081,HD 86081 b,1,2.13784310,0.011900,09h56m05.92s,149.024658,-03d48m30.3s,-3.808422,104.24,5939.00,1.21,1.46,,,2006,0,0.380
861,HD 86226,HD 86226 b,1,1695.00000000,0.150000,09h56m29.85s,149.124359,-24d05m57.8s,-24.099390,45.74,5903.00,1.06,1.02,,,2009,0,0.025
862,HD 86264,HD 86264 b,1,1475.00000000,0.700000,09h56m57.84s,149.240997,-15d53m42.4s,-15.895122,67.94,6210.00,1.42,1.88,,,2009,0,0.660
863,HD 8673,HD 8673 b,1,1634.00000000,0.723000,01h26m08.78s,21.536604,+34d34m46.9s,34.579700,37.90,6472.00,1.35,1.39,,,2009,0,
864,HD 86950,HD 86950 b,1,1270.00000000,0.170000,10h01m37.61s,150.406708,-17d19m58.9s,-17.333023,211.10,4805.00,1.66,8.80,,,2016,0,1.560
865,HD 87646,HD 87646 b,1,13.48100000,0.050000,10h06m40.77s,151.669861,+17d53m42.4s,17.895103,135.17,5770.00,1.12,1.55,,,2016,0,
866,HD 87883,HD 87883 b,1,2754.00000000,0.530000,10h08m43.14s,152.179749,+34d14m32.1s,34.242260,18.30,4915.00,0.66,0.79,,,2009,0,
867,HD 88133,HD 88133 b,1,3.41488400,0.031000,10h10m07.68s,152.531982,+18d11m12.7s,18.186871,73.77,5392.00,1.26,2.20,,,2004,0,
868,HD 89307,HD 89307 b,1,2166.00000000,0.200000,10h18m21.29s,154.588699,+12d37m16.0s,12.621108,32.04,5955.00,1.27,1.10,,,2009,0,
869,HD 89345,HD 89345 b,1,11.81430000,0.220000,10h18m41.06s,154.671066,+10d07m44.5s,10.129028,132.80,5576.00,1.16,1.75,34.96130,7.398,2018,0,0.425
870,HD 89744,HD 89744 b,1,256.78000000,0.677000,10h22m10.56s,155.544006,+41d13m46.3s,41.229530,38.68,6291.00,1.86,,,,1999,0,
871,HD 90156,HD 90156 b,1,49.77000000,0.310000,10h23m55.28s,155.980316,-29d38m43.9s,-29.645529,21.96,5599.00,0.84,,,,2009,0,-0.143
872,HD 9174,HD 9174 b,1,1179.00000000,0.120000,01h30m01.00s,22.504177,-19d36m16.2s,-19.604502,81.68,5577.00,1.03,1.67,,,2016,0,0.382
873,HD 92788,HD 92788 b,2,325.80300000,0.350000,10h42m48.53s,160.702209,-02d11m01.5s,-2.183756,34.69,5744.00,1.15,1.14,,,2000,0,
874,HD 92788,HD 92788 c,2,11611.29750000,0.460000,10h42m48.53s,160.702209,-02d11m01.5s,-2.183756,34.69,5744.00,1.15,1.14,,,2019,0,
875,HD 92987,HD 92987 b,1,10354.83750000,0.210000,10h43m36.27s,160.901108,-39d03m30.3s,-39.058426,43.59,5770.00,1.08,1.58,,,2019,0,
876,HD 93083,HD 93083 b,1,143.58000000,0.140000,10h44m20.91s,161.087143,-33d34m37.3s,-33.577023,28.54,4995.00,0.70,,,,2005,0,-0.387
877,HD 9446,HD 9446 b,2,30.05200000,0.200000,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,50.42,5793.00,1.00,1.00,,,2009,0,0.041
878,HD 9446,HD 9446 c,2,192.90000000,0.060000,01h33m20.18s,23.334101,+29d15m54.5s,29.265148,50.42,5793.00,1.00,1.00,,,2009,0,0.041
879,HD 94834,HD 94834 b,1,1576.00000000,0.140000,10h57m15.11s,164.312973,+24d08m34.0s,24.142782,98.43,4798.00,1.11,4.20,,,2018,0,
880,HD 95086,HD 95086 b,1,,,10h57m03.02s,164.262589,-68d40m02.4s,-68.667343,86.44,,1.60,,1589.00000,,2013,0,
881,HD 95089,HD 95089 b,2,464.40000000,0.119000,10h58m47.74s,164.698898,+01d43m45.2s,1.729216,137.46,4918.00,1.54,5.08,,,2009,0,
882,HD 95089,HD 95089 c,2,1785.00000000,0.284000,10h58m47.74s,164.698898,+01d43m45.2s,1.729216,137.46,4918.00,1.54,5.08,,,2018,0,
883,HD 95127,HD 95127 b,1,482.00000000,0.110000,10h59m35.09s,164.896194,+43d48m52.1s,43.814465,689.75,4218.00,3.70,41.01,,,2015,0,
884,HD 95872,HD 95872 b,1,4375.00000000,0.060000,11h03m28.11s,165.867114,-22d05m38.3s,-22.093977,72.37,5312.00,0.70,0.84,,,2015,0,
885,HD 96063,HD 96063 b,1,362.50000000,0.170000,11h04m44.45s,166.185226,-02d30m47.6s,-2.513218,140.62,5020.00,1.37,4.75,,,2011,0,
886,HD 96127,HD 96127 b,1,647.29999000,0.300000,11h05m45.95s,166.441452,+44d18m05.6s,44.301559,597.42,3943.00,10.94,51.10,,,2011,0,
887,HD 96167,HD 96167 b,1,498.04000000,0.685000,11h05m15.07s,166.312790,-10d17m28.7s,-10.291301,85.51,5733.00,1.27,1.94,,,2009,0,
888,HD 97048,HD 97048 b,1,,,11h08m03.32s,167.013824,-77d39m17.5s,-77.654854,185.00,10000.00,2.40,2.25,794.57500,,2019,0,1.602
889,HD 97658,HD 97658 b,1,9.49090000,0.060000,11h14m33.16s,168.638184,+25d42m37.4s,25.710384,21.58,5175.00,0.89,0.74,9.53490,2.354,2010,0,
890,HD 98219,HD 98219 b,1,433.80000000,0.079000,11h17m47.55s,169.448135,-23d58m31.5s,-23.975414,114.07,4925.00,1.41,4.60,,,2011,0,
891,HD 98649,HD 98649 b,1,6022.97250000,0.860000,11h20m51.77s,170.215698,-23d13m02.4s,-23.217342,42.22,5790.00,1.03,1.01,,,2012,0,
892,HD 98736,HD 98736 b,1,968.80000000,0.226000,11h21m49.34s,170.455597,+18d11m24.0s,18.190001,32.48,5271.00,0.92,0.93,,,2018,0,-0.220
893,HD 99109,HD 99109 b,1,439.29999000,0.090000,11h24m17.36s,171.072327,-01d31m44.7s,-1.529076,54.88,5282.00,0.76,0.98,,,2005,0,
894,HD 99492,HD 99492 b,1,17.04310000,0.250000,11h26m46.28s,171.692825,+03d00m22.8s,3.006328,18.21,4815.00,0.48,0.83,,,2004,0,
895,HD 99706,HD 99706 b,2,841.00000000,0.250000,11h28m30.21s,172.125885,+43d57m59.7s,43.966579,147.21,4862.00,1.46,5.52,,,2011,0,
896,HD 99706,HD 99706 c,2,1278.00000000,0.411000,11h28m30.21s,172.125885,+43d57m59.7s,43.966579,147.21,4862.00,1.46,5.52,,,2018,0,
897,HIP 105854,HIP 105854 b,1,184.20000000,0.020000,21h26m22.87s,321.595306,-37d49m45.9s,-37.829430,78.80,4780.00,2.10,,,,2014,0,1.670
898,HIP 107773,HIP 107773 b,1,144.30000000,0.090000,21h50m00.12s,327.500519,-64d42m45.1s,-64.712540,103.63,4945.00,2.42,11.60,,,2015,0,1.870
899,HIP 109384,HIP 109384 b,1,499.48000000,0.549000,22h09m37.40s,332.405823,+71d18m51.6s,71.314331,56.20,5180.00,0.78,,,,2016,0,
900,HIP 109600,HIP 109600 b,1,232.08000000,0.163000,22h12m06.25s,333.026062,+29d03m56.9s,29.065811,58.60,5530.00,0.87,,,,2016,0,
901,HIP 116454,HIP 116454 b,1,9.12050000,0.200000,23h35m49.28s,353.955353,+00d26m43.9s,0.445516,62.56,5089.00,0.81,0.72,12.71320,2.466,2014,0,
902,HIP 12961,HIP 12961 b,1,57.43500000,0.170000,02h46m42.89s,41.678692,-23d05m11.8s,-23.086611,23.39,3901.00,0.69,0.65,,,2010,0,
903,HIP 14810,HIP 14810 b,3,6.67389200,0.143990,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,5544.00,1.01,1.07,,,2005,0,-0.010
904,HIP 14810,HIP 14810 c,3,147.74700000,0.156600,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,5544.00,1.01,1.07,,,2006,0,-0.010
905,HIP 14810,HIP 14810 d,3,981.80000000,0.185000,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,5544.00,1.01,1.07,,,2009,0,-0.010
906,HIP 35173,HIP 35173 b,1,41.51600000,0.160000,07h16m10.68s,109.044479,-03d39m57.3s,-3.665910,33.19,4881.00,0.79,,,,2019,0,
907,HIP 41378,HIP 41378 b,5,15.57209800,,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,106.61,6226.00,1.17,1.34,,,2016,0,
908,HIP 41378,HIP 41378 c,5,31.70648000,,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,106.61,6226.00,1.17,1.34,,,2016,0,
909,HIP 41378,HIP 41378 d,5,1114.00000000,,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,106.61,6226.00,1.17,1.34,,,2016,0,
910,HIP 41378,HIP 41378 e,5,,,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,106.61,6226.00,1.17,1.34,,,2016,0,
911,HIP 41378,HIP 41378 f,5,1084.00000000,,08h26m27.85s,126.616043,+10d04m49.4s,10.080378,106.61,6226.00,1.17,1.34,,,2016,0,
912,HIP 5158,HIP 5158 b,2,345.72000000,0.520000,01h06m02.05s,16.508533,-22d27m11.4s,-22.453154,51.68,4962.00,0.78,,,,2009,0,-0.959
913,HIP 5158,HIP 5158 c,2,9017.76000000,0.140000,01h06m02.05s,16.508533,-22d27m11.4s,-22.453154,51.68,4962.00,0.78,,,,2011,0,-0.959
914,HIP 54373,HIP 54373 b,2,7.76000000,0.200000,11h07m27.70s,166.865433,-19d17m29.4s,-19.291489,18.73,4021.00,0.57,,,,2019,0,
915,HIP 54373,HIP 54373 c,2,15.14400000,0.200000,11h07m27.70s,166.865433,-19d17m29.4s,-19.291489,18.73,4021.00,0.57,,,,2019,0,
916,HIP 57274,HIP 57274 b,3,8.13520000,0.190000,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,25.88,4510.00,0.29,0.78,,,2011,0,
917,HIP 57274,HIP 57274 c,3,32.03000000,0.050000,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,25.88,4510.00,0.29,0.78,,,2011,0,
918,HIP 57274,HIP 57274 d,3,431.70000000,0.270000,11h44m40.96s,176.170685,+30d57m33.5s,30.959293,25.88,4510.00,0.29,0.78,,,2011,0,
919,HIP 63242,HIP 63242 b,1,124.60000000,0.230000,12h57m31.96s,194.383163,-65d38m47.3s,-65.646461,157.16,4830.00,1.54,,,,2013,0,1.630
920,HIP 65407,HIP 65407 b,2,28.12500000,0.140000,13h24m21.04s,201.087662,+48d53m06.3s,48.885094,55.50,5460.00,0.93,,,,2016,0,
921,HIP 65407,HIP 65407 c,2,67.30000000,0.120000,13h24m21.04s,201.087662,+48d53m06.3s,48.885094,55.50,5460.00,0.93,,,,2016,0,
922,HIP 65426,HIP 65426 b,1,,,13h24m36.10s,201.150406,-51d30m16.1s,-51.504459,111.40,8840.00,1.96,1.77,2860.47000,16.814,2017,0,
923,HIP 65891,HIP 65891 b,1,1084.50000000,0.130000,13h30m25.27s,202.605301,-58d39m51.7s,-58.664356,136.05,5000.00,2.50,8.93,,,2015,0,1.650
924,HIP 67537,HIP 67537 b,1,2556.50000000,0.590000,13h50m19.40s,207.580826,-39d54m03.1s,-39.900856,112.60,4985.00,2.41,8.69,,,2017,0,1.617
925,HIP 67851,HIP 67851 b,2,88.90000000,0.050000,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,65.96,4890.00,1.63,5.92,,,2015,0,1.244
926,HIP 67851,HIP 67851 c,2,2131.80000000,0.170000,13h53m52.06s,208.466919,-35d18m51.7s,-35.314362,65.96,4890.00,1.63,5.92,,,2015,0,1.244
927,HIP 70849,HIP 70849 b,1,17337.50000000,0.715000,14h29m18.56s,217.327347,-46d27m49.7s,-46.463818,24.07,4105.00,0.63,,,,2009,0,
928,HIP 71135,HIP 71135 b,1,87.19000000,0.210000,14h32m52.22s,218.217590,-52d38m46.6s,-52.646271,32.36,4146.00,0.66,,,,2019,0,
929,HIP 74890,HIP 74890 b,1,822.30000000,0.070000,15h18m17.33s,229.572205,-41d25m14.1s,-41.420570,91.49,4850.00,1.74,5.77,,,2016,0,1.215
930,HIP 78530,HIP 78530 b,1,,,16h01m55.46s,240.481064,-21d58m49.4s,-21.980389,156.70,10500.00,2.50,,7300.00000,,2010,0,
931,HIP 79098 AB,HIP 79098 AB b,1,,,16h08m43.72s,242.182175,-23d41m07.5s,-23.685415,146.30,,3.75,,6515.51500,,2019,0,
932,HIP 79431,HIP 79431 b,1,111.70000000,0.290000,16h12m41.77s,243.174057,-18d52m31.8s,-18.875504,14.54,3368.00,0.42,0.54,,,2009,0,-1.523
933,HIP 8541,HIP 8541 b,1,1560.20000000,0.160000,01h50m06.33s,27.526375,-54d27m53.9s,-54.464962,168.63,4670.00,1.17,7.83,,,2016,0,1.405
934,HIP 91258,HIP 91258 b,1,5.05050000,0.020000,18h36m53.15s,279.221466,+61d42m09.0s,61.702503,45.95,5519.00,0.97,0.89,,,2013,0,
935,HIP 97233,HIP 97233 b,1,1058.80000000,0.610000,19h45m41.27s,296.421967,-00d41m47.9s,-0.696645,102.58,5020.00,1.93,5.34,,,2014,0,1.204
936,HN Peg,HN Peg b,1,,,21h44m31.33s,326.130554,+14d46m19.0s,14.771939,18.13,5974.00,1.10,1.04,6991.57000,11.777,2006,0,0.072
937,HR 2562,HR 2562 b,1,,,06h50m01.01s,102.504227,-60d14m56.9s,-60.249146,34.04,,1.30,,9534.90000,12.442,2016,0,
938,HR 5183,HR 5183 b,1,27000.00000000,0.840000,13h46m57.12s,206.738007,+06d21m01.4s,6.350375,31.49,5794.00,1.07,1.53,,,2019,0,
939,HR 810,HR 810 b,1,302.79999000,0.140000,02h42m33.47s,40.639442,-50d48m01.1s,-50.800293,17.33,6167.00,1.34,1.13,,,1999,0,
940,HR 858,HR 858 b,3,3.58599000,0.300000,02h51m56.25s,42.984360,-30d48m52.3s,-30.814520,31.99,6201.00,1.15,1.31,,2.085,2019,0,0.371
941,HR 858,HR 858 c,3,5.97293000,0.190000,02h51m56.25s,42.984360,-30d48m52.3s,-30.814520,31.99,6201.00,1.15,1.31,,1.939,2019,0,0.371
942,HR 858,HR 858 d,3,11.23000000,0.280000,02h51m56.25s,42.984360,-30d48m52.3s,-30.814520,31.99,6201.00,1.15,1.31,,2.164,2019,0,0.371
943,HR 8799,HR 8799 b,4,170000.00000000,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,39.40,7400.00,,,2000.00000,13.000,2008,0,
944,HR 8799,HR 8799 c,4,69000.00000000,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,39.40,7400.00,,,3000.00000,13.000,2008,0,
945,HR 8799,HR 8799 d,4,37000.00000000,,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,39.40,7400.00,,,3000.00000,13.000,2008,0,
946,HR 8799,HR 8799 e,4,,0.150000,23h07m28.72s,346.869659,+21d08m03.3s,21.134251,39.40,7400.00,,,3178.30000,13.115,2010,0,
947,HU Aqr,HU Aqr AB b,2,2390.00000000,0.000000,21h07m58.19s,316.992450,-05d17m40.5s,-5.294575,192.20,,0.88,,,,2011,0,
948,HU Aqr,HU Aqr AB c,2,4368.00000000,0.510000,21h07m58.19s,316.992450,-05d17m40.5s,-5.294575,192.20,,0.88,,,,2011,0,
949,HW Vir,HW Vir b,1,4640.00000000,0.400000,12h44m20.24s,191.084320,-08d40m16.8s,-8.671344,181.00,,0.48,,,,2012,0,
950,IC 4651 9122,IC 4651 9122 b,1,734.00000000,0.180000,17h24m50.07s,261.208618,-49d56m56.1s,-49.948917,879.38,,2.10,,,,2018,0,
951,K2-10,K2-10 b,1,19.30440000,0.310000,11h28m29.27s,172.121964,+01d41m26.3s,1.690636,274.48,5620.00,0.92,0.98,27.00000,3.840,2015,0,
952,K2-100,K2-100 b,1,1.67383300,,08h38m24.30s,129.601257,+20d06m21.8s,20.106064,190.04,6168.00,1.23,1.22,,3.590,2016,0,
953,K2-101,K2-101 b,1,14.67728600,0.100000,08h41m22.58s,130.344086,+18d56m01.9s,18.933874,189.33,4819.00,0.80,0.73,,2.000,2016,0,-0.595
954,K2-102,K2-102 b,1,9.91561500,0.100000,08h40m13.45s,130.056046,+19d46m43.7s,19.778811,189.17,4695.00,0.77,0.71,,1.300,2016,0,-0.657
955,K2-104,K2-104 b,1,1.97423800,0.090000,08h38m32.82s,129.636749,+19d46m25.8s,19.773829,190.21,3546.46,0.43,0.49,,1.960,2016,0,
956,K2-105,K2-105 b,1,8.26770400,,08h21m40.87s,125.420280,+13d29m51.1s,13.497530,199.28,5464.00,0.99,0.91,,3.370,2017,0,
957,K2-107,K2-107 b,1,3.31395900,,18h59m56.49s,284.985382,-22d17m36.2s,-22.293402,696.95,6061.00,1.30,1.81,,15.980,2017,0,
958,K2-108,K2-108 b,1,4.73399900,,08h13m31.65s,123.381874,+16d25m10.6s,16.419609,484.99,5599.00,1.17,1.76,,5.330,2017,0,
959,K2-11,K2-11 b,1,39.93767000,,11h16m10.08s,169.042007,+01d59m12.6s,1.986840,332.46,5433.00,1.35,5.15,,7.550,2015,0,
960,K2-110,K2-110 b,1,13.86387000,,13h49m23.89s,207.349533,-12d17m04.2s,-12.284491,116.84,4950.00,0.75,0.71,,2.560,2017,0,
961,K2-111,K2-111 b,1,5.35117000,0.000000,03h59m33.54s,59.889755,+21d17m55.3s,21.298685,201.51,5730.00,0.88,1.23,8.60000,1.900,2017,0,0.279
962,K2-113,K2-113 b,1,5.81768500,,01h17m47.83s,19.449286,+06d52m08.0s,6.868895,649.75,5660.00,1.04,1.24,,12.140,2017,0,
963,K2-114,K2-114 b,1,11.39101300,,08h31m31.91s,127.882965,+11d55m20.2s,11.922265,484.80,5044.00,0.89,0.84,,10.670,2017,0,
964,K2-115,K2-115 b,1,20.27261500,,08h26m12.83s,126.553444,+12d16m55.0s,12.281936,418.58,5657.00,0.95,0.88,,12.060,2017,0,
965,K2-116,K2-116 b,1,4.65541100,0.060000,22h24m36.39s,336.151611,-11d34m43.3s,-11.578691,49.46,4348.35,0.69,0.67,,0.690,2017,0,
966,K2-117,K2-117 b,2,1.29160000,,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,101.95,3778.00,0.54,0.51,,2.030,2017,0,
967,K2-117,K2-117 c,2,5.44401700,,08h55m25.36s,133.855682,+10d28m08.9s,10.469131,101.95,3778.00,0.54,0.51,,2.060,2017,0,
968,K2-118,K2-118 b,1,50.92092000,0.200000,08h48m30.45s,132.126892,+15d39m21.5s,15.655983,324.70,4726.29,0.76,0.73,,2.540,2017,0,
969,K2-119,K2-119 b,1,7.72728300,,08h48m02.34s,132.009735,+16d54m06.7s,16.901854,369.66,4740.00,0.76,0.71,,2.530,2017,0,
970,K2-12,K2-12 b,1,8.28212000,,11h32m46.09s,173.192032,+02d14m41.6s,2.244884,329.36,5800.00,1.01,1.01,,2.330,2015,0,
971,K2-120,K2-120 b,1,9.56274200,0.140000,08h48m34.32s,132.142990,+17d11m26.5s,17.190685,289.54,4349.90,0.69,0.67,,2.010,2017,0,
972,K2-121,K2-121 b,1,5.18576100,,08h27m44.81s,126.936722,+17d34m45.8s,17.579397,170.37,4551.00,0.72,0.68,,7.500,2017,0,
973,K2-122,K2-122 b,1,2.21928200,,08h25m54.31s,126.476311,+20d21m34.5s,20.359570,72.19,4027.00,0.62,0.60,,1.210,2017,0,
974,K2-123,K2-123 b,1,30.95152400,,08h57m46.60s,134.444183,+21d27m12.7s,21.453533,162.36,4035.00,0.62,0.59,,2.760,2017,0,
975,K2-124,K2-124 b,1,6.41365100,,08h54m33.89s,133.641190,+23d07m58.4s,23.132891,140.40,3570.00,0.39,0.39,,2.900,2017,0,
976,K2-125,K2-125 b,1,21.75026400,0.080000,13h36m34.11s,204.142120,-14d56m51.4s,-14.947603,124.60,3654.47,0.49,0.40,,2.180,2017,0,
977,K2-126,K2-126 b,1,7.38565500,,13h34m11.17s,203.546539,-13d34m36.9s,-13.576928,103.29,4339.00,0.69,0.65,,1.970,2017,0,
978,K2-127,K2-127 b,1,3.58816300,,13h48m18.81s,207.078384,-11d35m20.3s,-11.588979,723.97,4575.00,0.72,0.66,,8.370,2017,0,
979,K2-128,K2-128 b,1,5.67581900,0.230000,13h37m45.04s,204.437653,-08d35m49.4s,-8.597065,115.01,4469.51,0.71,0.78,,1.420,2017,0,
980,K2-129,K2-129 b,1,8.23949300,0.130000,19h16m35.60s,289.148315,-25d38m41.9s,-25.644964,27.82,3459.09,0.36,0.36,,1.040,2017,0,
981,K2-13,K2-13 b,1,39.91488000,,11h20m37.33s,170.155533,+02d30m09.7s,2.502696,345.76,5698.00,0.80,0.78,,1.890,2015,0,
982,K2-130,K2-130 b,1,2.49412000,0.170000,19h21m04.86s,290.270264,-19d41m26.9s,-19.690807,118.41,4356.47,0.70,0.74,,1.250,2017,0,
983,K2-131,K2-131 b,1,0.36931000,,12h11m00.37s,182.751556,-09d45m54.8s,-9.765218,153.70,5245.00,0.84,0.75,,1.700,2017,0,
984,K2-132,K2-132 b,1,9.17510000,,12h08m39.94s,182.166397,-08d44m49.8s,-8.747175,620.41,4840.00,1.08,3.85,155.73670,14.572,2017,0,
985,K2-133,K2-133 b,4,3.07133000,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.20,3655.00,0.46,0.46,,1.340,2017,0,-1.479
986,K2-133,K2-133 c,4,4.86784000,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.20,3655.00,0.46,0.46,,1.603,2017,0,-1.479
987,K2-133,K2-133 d,4,11.02454000,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.20,3655.00,0.46,0.46,,2.003,2017,0,-1.479
988,K2-133,K2-133 e,4,26.58410000,,04h40m35.66s,70.148567,+25d00m36.0s,25.010006,75.20,3655.00,0.46,0.46,,1.730,2019,0,-1.479
989,K2-136,K2-136 b,3,7.97529200,0.100000,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,59.35,4499.00,0.74,0.66,,0.990,2017,0,-0.788
990,K2-136,K2-136 c,3,17.30713700,0.130000,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,59.35,4499.00,0.74,0.66,,2.910,2017,0,-0.788
991,K2-136,K2-136 d,3,25.57506500,0.140000,04h29m38.99s,67.412460,+22d52m57.8s,22.882721,59.35,4499.00,0.74,0.66,,1.450,2017,0,-0.788
992,K2-137,K2-137 b,1,0.17971500,0.000000,12h27m28.97s,186.870728,-06d11m42.8s,-6.195224,99.15,3492.00,0.46,0.44,158.91500,0.890,2017,0,
993,K2-138,K2-138 b,5,2.35322000,0.403000,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.00,5378.00,0.93,0.86,,1.570,2017,0,
994,K2-138,K2-138 c,5,3.55987000,0.296000,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.00,5378.00,0.93,0.86,,2.520,2017,0,
995,K2-138,K2-138 d,5,5.40478000,0.348000,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.00,5378.00,0.93,0.86,,2.660,2017,0,
996,K2-138,K2-138 e,5,8.26144000,0.315000,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.00,5378.00,0.93,0.86,,3.290,2017,0,
997,K2-138,K2-138 f,5,12.75759000,0.364000,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183.00,5378.00,0.93,0.86,,2.810,2017,0,
998,K2-139,K2-139 b,1,28.38061900,,19h16m15.97s,289.066528,-17d54m38.5s,-17.910688,154.60,5370.00,0.96,0.88,,9.110,2017,0,
999,K2-14,K2-14 b,1,8.36802000,,11h52m13.69s,178.057022,+02d35m39.3s,2.594245,367.72,3789.00,0.47,0.45,,4.810,2015,0,
1000,K2-140,K2-140 b,1,6.56918000,,12h32m32.96s,188.137344,-09d36m27.5s,-9.607640,341.60,5705.00,1.00,0.99,,12.250,2017,0,
1001,K2-141,K2-141 b,2,0.28032440,0.000000,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,61.98,4599.00,0.71,0.68,5.08000,1.510,2018,0,-0.750
1002,K2-141,K2-141 c,2,7.74850000,0.000000,23h23m39.97s,350.916534,-01d11m21.4s,-1.189274,61.98,4599.00,0.71,0.68,7.40000,7.000,2018,0,-0.750
1003,K2-146,K2-146 b,2,2.64460000,0.129000,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,79.31,3385.00,0.33,0.33,5.77000,2.050,2018,0,
1004,K2-146,K2-146 c,2,4.00498000,0.075000,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,79.31,3385.00,0.33,0.33,7.49000,2.190,2019,0,
1005,K2-147,K2-147 b,1,0.96191700,,19h35m19.97s,293.833191,-28d29m52.2s,-28.497833,88.00,3672.00,0.58,0.55,,1.380,2018,0,-1.292
1006,K2-148,K2-148 b,3,4.38395000,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.00,4079.00,0.65,0.63,,1.330,2018,0,-0.996
1007,K2-148,K2-148 c,3,6.92260000,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.00,4079.00,0.65,0.63,,1.730,2018,0,-0.996
1008,K2-148,K2-148 d,3,9.75790000,,00h58m04.28s,14.517821,-00d11m35.4s,-0.193155,121.00,4079.00,0.65,0.63,,1.640,2018,0,-0.996
1009,K2-149,K2-149 b,1,11.33200000,,00h39m17.26s,9.821899,+07d16m37.6s,7.277100,118.00,3745.00,0.59,0.57,,1.640,2018,0,-1.310
